job_url,title,company,summary,day_rate
/pagead/clk?mo=r&ad=-6NYlbfkN0BVmwdv7Ss8LqHPSiDEG55RtwwoFJ2eHEYXTHUUZxRpX0VHg6cE5vflS1_8PFYuIdsX66QWBLR4oyr5wN1hDSOjqaWU2zmO_5qyp0pu6I7tev1nTVGCBcAfhi5nHs3dWmfns8NL1NtDNuJuW0G6w9YT1CFfTRKqP-zBtp7xTdV9HxVOCNRSVmNH016hU_vgZKkHqXJpUteC3o8dCxXr7xrppwJbpD9zDFGDXfV5lcEYWHa6a5Fls2TgZfX3ki6pfr32dFY-SZrVPt4DZl5PjL5_HhogkshYzPjI2IEcLY5M-s2McxC4kviym9EjwnZuFC_eHLCHOUy53r8NTWCwUiWEP_KRYM1Mf90KhuCgIc4cY7LBMahzT6Dy5AS1Eiv4pqAWZFtyfn5n7mSEu79O_d1jEum6EccgmdD8XCqHgheBXugFbKoPYO6HuHfSwbJ-opbeSPBay5KM1Ufy2yIaeHy3p9d_thUmL83e0AVq9JByEc1QsNSSP8OjiSe-zPL2WlAJX8pcCSLI-XFna9YgzBFBndHf8czju4-1hv0rkzei89HHtaCLJyInH9oeW_oYQxkzCYl_6SA-_0Ek4GwtKa5rp9Zzf9vj6ZWfsUGh8TPb5AiOQFhDjhet65zE8smqNmDUl-bMuyMWbgTGejjBAH9zX3RIBSlA6Ohf7-l6UIN2N7bU6j4YJDBgITSoP7TBDGYt1nUJQpRrokMNX0zm432dSQNqfwv64Ap-QcMyrv2dNBAx_Av_sVdLTNRxMPjy3YVr-0KNNdJaNNrx9bWHfqXQIqpw5C79w2x0n-7_aA_gezsSBqyDLk4TC-Wrj6Y--jY4H4GcsPv7LvfMzSMOVfdQRQaDT7ayNSH9CzuV7D36NKX9mMEYqyJkhrTd-5V7ET6WnJcyeG7L39P2ai_cdxZ_&p=1&sk=&fvj=0,DevOps Engineer - AWS/Ansible/Terraform,Nigel Frank International,"<span class=""summary"">
                            AWS DevOps Engineer London 6 months £600 per day Currently looking for a DevOps Engineer to join my London based client within the health industry on an...</span>",£600 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syiMEyvB1JCgA-zL77pw5peOXrxA44ESXhyNjGgClaZ_93e7E8e94F8g-rbyAKNn1Ry5sQTsjLCYSfQWfFmLmyDI7Retny_oe1P0ZBEFlTtF2qaLmIVo8M-8LZ2eSpxAD0aTb6ko9-Fyh2Y57BfBdHHD0KSkHZMzVhSuDA1Zpif8tzeWUptIvatJjG7zVU3g8lcF9YVqgt6PE1uJkxXDE_LrBF0P7dUv7N0f-SBqzYr1dUtFoNMu_FCCYOMb3UCfUu113q9J7_TL6tYBu3GcaG8507_1xUTHoxRz4m7AwQSiKoSH2cWfguKbvhwB5AhhkvnCd2knfRuqe89CaY3xVY3sUpuUSSjl7OWDbN0cYodqdxU2I3QcMs_9wYWjC_1gEGBCDo3et7Uqq6eTqAiTM9sL&p=2&sk=&fvj=0,"Technical Architect - Java, REST APIs, DevOps - CONTRACT",Oliverbernard,"<span class=""summary"">
                            Java, <b>Python</b>, Scala. Technical Architect - Java, REST APIs, DevOps - CONTRACT....</span>",£550 - £650 a day
/rc/clk?jk=c92d3e01f9dccf0e&fccid=a4b9d7924476c7f4,Software Development Engineer in Test – Python / OTT / Media,ReThink Recruitment,"<span class=""summary"">
            Extensive scripting experience in <b>Python</b> and/or JavaScript. Software Development Engineer in Test (SDET) – <b>Python</b> / Agile / OTT / VOD / Media....</span>",£500 - £550 a day
/rc/clk?jk=65fc6fe2dbbd5749&fccid=1934fe2dfada37e2,Data Scientist/ Marketing Analytics,Xcede Digital,"<span class=""summary"">
            Hands on experience in a statistical programming language like R or <b>Python</b> and applied machine learning techniques (i.e. £500 – 575PD....</span>",£500 - £575 a day
/rc/clk?jk=abc2df75d12614a7&fccid=ba8a6f2cb6cf6f1f,Data Scientist - Marketing Analytics,Aspire,"<span class=""summary"">
            Expert knowledge of statistical programming languages and machine learning tools i.e R , <b>Python</b>. Data Scientist - Marketing Analytics....</span>",£450 - £550 a day
/rc/clk?jk=ec853204dff93a8b&fccid=1934fe2dfada37e2,Loyalty Analyst,Xcede Digital,"<span class=""summary"">
            Senior Data Analyst (Loyalty, SAS, SQL, Tableau, R, <b>Python</b>). My client is looking for a Senior Data Analyst (Loyalty, SAS, SQL, Tableau, R, <b>Python</b>) for a 6...</span>",£450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0BVmwdv7Ss8LqHPSiDEG55RtwwoFJ2eHEYXTHUUZxRpX0VHg6cE5vflS1_8PFYuIdsOizat2OMmkvCtm4CCPw2wOnLpdeHWixf_-yxnmzOZHzwaUQatnZ6zVugI5vx_t6TJp2IcaIrGTns7dlDnDyrkEzznj7BaDV-Z5XXsuwsaKvVHli-TESuzwItKiSU9-H-E4A8hL27rsIATAv5Fc-b_FTOB8-NPeWMsRKUh73EFc119g6eOJlxxetNUo09Hc5TpsDISJPrsieM5hlPCA7Xz8JYGo-E3eEFhWn6rsCAd6vh7P7RTOYkOCiMqn7bhelqjENyCjLNdaYpcNef8VhzYGBmFbsHG9pJSCClc8Gh9LZHzAoPtFqkzYbkoy7LcwmdHY7VX6WuPSXQfpuFbsiY55avhwQif8baQMdTvFzZYJGA4SRmuEuejCYQf-Ohf4_zwmBhaQ9b2QXUVHvwZnaBCQ6Z3S0SrB8Ot5Gbk9kJ4ew8c_xwlsSqJ6yrEHViBeFvyQmdyn6PVUB3b3gURTJAbtie3brXqRXLiv4faf5GA0LJ5sdk9qt305tPZBXknXn3j7CcYNehL1VTbzpi1KFvflzQZxPDt6swtFephjZI6sinizmlukBFkJpfTyfiisERMfT1v7AJ1hOZU_NpmmO-LzPargEYqaDc-qk2tGlTCCgcVkYIIgXUTNXrt8Keqyw5jM_B5sS7JaXvZjwiKxVnGUZRak5wCDDSHXH2dMI8nCZLW6235vnsavTjy76b89_Gyzpm2dzJK2l184WO6ydhPKEv_zoDrV50EZHIm0T1kLbx4DnL3JwWWevbD40OcIXzwmYZF2PlNC757Qs06-Cy8PUFSqzME1xeFKNIT1ewqAx8-fsqpEy0SfqVYyod6RVwr1EzRsp0WUDPTrQMc6PjD&p=3&sk=&fvj=0,Senior Java Developer / Java Engineer / Software Developer,Montash Limited,"<span class=""summary"">
                            Senior Java Developer / Java Engineer / Software Developer / Software Engineer Munich EUR55 - EUR75 per hour 1st Feb - 6 months Our client, a Global...</span>",£46.17 - £62.96 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464V824s4UEUaLrmvmwNa-_74I40UzDJ0gpTg2fvGefTx3M7_VHTkXnHsP8a3Y8EdVtpEPZgFVw7WKU8hx8Zj2w0Wiu4tXJ2WfVbop4LlQgxT_d994JRNEil3lP_1XomzyMV9Eo0TtGiURaiKgaVfUzFmPaAAz9kcxAPO4j-r3xqPfjb_00IcLD9GI7nv3Ri9nvhQOda5y5Bt28Wh3GGdNwNFG_8bA24v8mQ0pW2gpBOgXW64sQ-oQR7HfgWfS644TqvrqFaxCRPQUJ_nBTZI_wW0l4lHdbJ0qbA==&p=5&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0BVmwdv7Ss8LqHPSiDEG55RtwwoFJ2eHEYXTHUUZxRpX0VHg6cE5vflS1_8PFYuIdsX66QWBLR4oyr5wN1hDSOjqaWU2zmO_5qyp0pu6I7tev1nTVGCBcAfhi5nHs3dWmfns8NL1NtDNvX6ofV50a1QWC6xt_X49QrXz5vz23LsYxe2b0_fDppg42LmKRHp30Tin0dQbRAHcQT5WLc9c3SovdXACe_naa4JEkJHrV-oosieoTDVxvE7hmAw0QaM5WrkcZRVfq8gweSAd_4FdIQEgdVdR4vqZqBt4oFiGw2O2wHFdhwZe5Pbb8WoMpfYJgohJ1X1wBzHH71AWx0IdpOxAjdJsePQ0-VNvd4_ubxBD5iZXCJGyZ_lf3yuslEj52Q7byTExI-qS2CkRZ0Vyf-jOtGD4cruKou8bwbZigLAIqALt67a6yiXpcfxOrChlB6W3n0yoVGMML2RSy4jFSbpGgwYBZW6JIlRR667COL-GRqf_l730iSLXigSd9GICAj87RkW_WhXClnBIuvCpHgBS6cz6cAIZn-H4-3xxdKJRXgSJiP-WX7RE8EhiK7HzBjwVD8dwSpXlotrlDJQeItajSLxh2oVthNEdC6psrFYD7DgBI05P7-R530U1jDCsuSuI8pYUs4iFdDlDLlCk9qzgCRVdkfNgnqX-adtsoMjL1ej038Wym2M7ea3EDwkjHpEGaKGVjQI9n0zxWErKmucwEk862DVZy7AlJpBtQFS5yweQ16Qm4b_1-Lfz9UQm1f4ICmUpqwWb0FUiYaNDsl_KJxi7L-UqQ1AQSA8Hsw9eRGz85s3EsvbJQKlHHJ8B8GJ0ZLY0237gCB-P7tqp9FXBoqvXsqeYZlysqW8fn4o95hjl_n_JUecYV-_0dCNhKCh3QwrMSI0Hu36WmT0hiqr&p=1&sk=&fvj=0,DevOps Engineer - AWS/Ansible/Terraform,,"<span class=""summary"">
                            AWS DevOps Engineer London 6 months £600 per day Currently looking for a DevOps Engineer to join my London based client within the health industry on an...</span>",£600 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syhHrdsmlaqXrer0YGUMelpzfIQtW_wKuIqUEBvWlxTami0ePotk2xEyUdSJ-5qmqVygn0B24ED6vK2jON-qjfCpt6ZWel3j21O1i1hlW8-1kZSH0qyf18oHK3M9RD7rmq4DI9oNSoZv5IdjgX3qfzG11z4DaQv7jyoKSYvBkC-m60OcfbdibKyn4aok8ogbCPSH3d8I8vADEKwZAt0YLpNHCW6usgvoAsIFzxv-5t-Ve0pzw0Ykw71Kg4RuCdmRaU2ACrEEufpLflpgY83pM60iy2LAYkfFBmUDa-r7O6KkO4Sl-kWKdOxVkaF5Zos5sFsMQKCpSwiPXMt1LJYWJN1yCx_k8br3Sb-RmdTwbQbtWW4VkEYIG8GM7jfusLCnvfT4ajREOLr95g==&p=2&sk=&fvj=0,"Golang Developer - News & Media - Go, AWS, Docker",Oliverbernard,"<span class=""summary"">
                            Golang Developer - News &amp; Media - Central London, Go, AWS, Kubernetes, Docker, Terraform, Agile An exciting News &amp; Media organised based in Central London...</span>",£400 - £500 a day
/rc/clk?jk=f4de21683fd98643&fccid=a089b84e7894d971,Ruby on Rails Contract / Watford / £400 - £500 / 3 - 6 Month,McGregor Boyall,"<span class=""summary"">
            I am currently representing a client that is a leading competitor within the UK's automotive sector, through the last few years they have seen continued...</span>",£400 - £500 a day
/rc/clk?jk=ff9bbbd2550a35e8&fccid=9edab1e8e49ca60f,AWS DevOps Engineer,,"<span class=""summary"">
            Knowledge of one of bash, <b>python</b>, ruby, powershell. AWS DevOps Engineer - 6 months - £500p/d....</span>",£475 - £500 a day
/rc/clk?jk=ae55d78f35bbb5f0&fccid=251eba8a83187770,SC Cleared DevOps Engineer,,"<span class=""summary"">
            Ruby, <b>Python</b>, Go, and/or Java within an existing, production codebase. SC Cleared DevOps Engineer required for AWS Migration project....</span>",£500 - £600 a day
/rc/clk?jk=a064e34ccd4ac0f2&fccid=a089b84e7894d971,Automation Test Analyst (SDET/ JAVA)- Banking- Contract,McGregor Boyall,"<span class=""summary"">
            I am currently looking for an experienced Automation Test Analyst (SDET/ JAVA) to join a top bank based in London. The role will be a contract role and will...</span>",£400 - £450 a day
/company/Smartedge-Solutions/jobs/Vmware-Consultant-b6a2cec8f25ebd88?fccid=8ef63a2b633f4092,VMWare Consultant,Smartedge Solutions,"<span class=""summary"">
            Bash, PowerShell, <b>Python</b>, Configuration management, experience inChef/Puppet/CF Engine. Newbury/Basingstoke /Milton Keynes UK....</span>",£270 - £300 a day
/rc/clk?jk=7d33958267ed5f39&fccid=0f3b169ff7621866,Data Engineer,Alexander Ash Ltd,"<span class=""summary"">
            Hadoop (HDFS/Hive), <b>Python</b>, SQL, R. My client a leading asset manager with operations all over the globe is currently recruiting for a Data engineer to join...</span>",£500 - £650 a week
/rc/clk?jk=87945d0bc6c4dcd2&fccid=e835537c73219e3e,Data Analyst,,"<span class=""summary"">
            Understanding of R or Python; My client, a global powerhouse within the technology industry, is looking for a Data Analyst to join their team in London on an...</span>",£250 - £350 a day
/rc/clk?jk=bd44a43d840a6c06&fccid=c7414b794cb89c1c,DevOps Engineer / Continuous Integration Specialist,Linux Recruit,"<span class=""summary"">
            Experience with <b>Python</b> is essential. We have had a new contract arise for a date driven organisation who require a very strong Continuous integration Specialise...</span>",£500 - £600 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464SSgEXbWRKWQhEerHMLi8FXO3y5ClvaPJA0Tl9K6GHoe1RyrcWduEKi6sIDA-uuCCKi-22vd2p9ISrq1LGSw7AxYbAdNmO_vqoU66XOF4kaKGHAPFWL7Zo78jdJRt5BVs2qSPqRIr3LZk_p7Nz10ouNhtNCF9RqZQI8QcCb4dJvDVYF2IJDoM0zU3C6ayIMvMIuYXqr3HBvxBAtes7dnhq6RTFJm8o8vP0mkLQn7Ie44eM6OFdfTJIPaXRhBcOHANNJ2lcNaYgpRuiVF24VsLcojEtKsnz3XWw==&p=4&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syiMEyvB1JCgA-zL77pw5peOXrxA44ESXhyNjGgClaZ_93e7E8e94F8g-rbyAKNn1Ry5sQTsjLCYSfQWfFmLmyDIL0oHIbhjAVwYS5HWLoou9I7DlNasfJt60YA_PGHwhmejTsL_VukXQWKkpdfvV6vSpyNAFThYfT9LO8IQ850hWegfopMmnAeOVuFVA20GEt4oJW8Gr9Hj0qeZOizj7FQIfyM4msJcE8RQSSNZcvjxQPxYufumP2HzkDHZNgmc98cFRkgrtC_DNLjq3oip7x1YpDghhvpO1VmXQ5aKkqLFEfXSbme4nR3uyLQP2_BgVcZZq34zuTbRcWNGQqYe2brsLFW4Lh64nKNBlK9w2UdvkRhmqRKWm9aX_nKgi4Ytq509D2F2Oqrdhrffcx5E0HsU&p=5&sk=&fvj=0,"Technical Architect - Java, REST APIs, DevOps - CONTRACT",Oliverbernard,"<span class=""summary"">
                            Java, <b>Python</b>, Scala. Technical Architect - Java, REST APIs, DevOps - CONTRACT....</span>",£550 - £650 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0BVmwdv7Ss8LqHPSiDEG55RtwwoFJ2eHEYXTHUUZxRpX0VHg6cE5vflS1_8PFYuIdsX66QWBLR4o4IRdW_R7jr4S6R3VNGn915Mjh5OX_poBrSw7ryIRWDapS6Xb4x7QuDhJPCD8QZa4SG4rqvVBMunxmnjyrKZWIr2YJ_PHokxBilkpvjtyyLQnrpR0CqpT1CdkcAT44Q_mn82pLrhHv6pmWAKUOG-Pz8JdE1r2OgadfU0Vy9Nodecn248SW6ZKGqC-8R6ivi5P2gUW7iomi7OEZ10LlY4CorOgFiSSYAgQXxL7oS8tHTBZ9ZPmNtjYMRAg07IdXUORo2hHzYO5FsNY_AMVuKLHaSq5yQwIwXJMCd6VfLZlZAoXN7M_HupJ-q3dzUo2EpoaEKxgY9MhPnn_aDF114e34JrtNvuH4za__PD93dhyzfVrauur7suf6yXSoOQmFvYha8ff-RqF1o75H-_zn1FKcmexb0FohS0Byk426kRDelZihiiC7Dd3dmBcLLx591mkGD7yf1j1GlwQJjkh6r33F6K1VTtnlps3WFXnV9DDsS8_fjKZEBLdlS0irVeb-oTQKTVTw0fygg34WKRB_QuQ6hG55vJQ9AA-YteP1iBC_3o4hE6EVVswAgnqrVb0ZUbNQrOxzUYdUljLqDYZ_Fyn2cajg8IS57R9KkK0HV7yvJF3SI-4zCCcVl8XENTjKAddOp_y4gQoYT0fJG-6DbQMqQH5i0Q7IUULAL8--yTn3zS1xMpiE95aYRqFCJKxZNkIBg55hP5MUlbVe5dikFljDFWXKm4SZSHU3bapOV-yMFOrJCuKEfXKFsVSF6zYlLDAfpb3Scnb2p-agVDTxRYxNLklthBvlvoj7gdK84z0bygPZYbtiFy7EKG_zBigb2O_hQUnAo8CQ1t&p=1&sk=&fvj=0,Senior Test Analyst - AWS,Match Performance Solutions Ltd,"<span class=""summary"">
                            Ability to write/perform tests for java including X, Groovy and <b>Python</b> Code. Senior Test Analyst - AWS....</span>",£400 - £500 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GK_1d3oyY7HZRHLDHMSfhjx3mDpuVHRII-90HmxOSt_NU4J9E3g5Umw5DEXxS5JPSCII1vr9ZxiSXfFm-o-JVOE4t90IzCfmQrUHDxreEzrt08H6GOSRe6gPs5y8qGV9ZTxCera9uxASfG7-PqjFC1HUaQbtblRynAeuN4xxTlpiw8QotBGjWj6zTGt1XtAGYMo426QcPvrcpIMFqqS5LINhujKSSWBAnC74ngJbcSfqQbY49dR31Xq8vFz50FM1bYzJYd9Qg1dmLzqxROuKYOJJOa1KyaTsVV5gDsugknhtwnITB61KxgKSvCTI0BlS4khev-PMOpxS5_s_COtLxI7Ef9GEQ13PMJA==&p=2&sk=&fvj=0,Python Developer,Networking People,"<span class=""summary"">
                            <b>Python</b> Data Developer - (London) City - Contract - Immediate - £450.00 per day. Writing scripts and data handling, work to continuously enhance the existing...</span>",£400 - £450 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpkBYjAkgiT_JJLQTu_VsgZGVYqLdPLC0OCIY13ZTdRgNMQcbH1mmriVC1jD_bNJoisVq4wGqKhWE1cmsA3H091qbAu0uGEFgkQjgdScwZ4Dv0-vKIT_xR56PZ_GvSdTx0nUGn-JpKPQfKcXOq5dsnxfpbiageLezhaBnZ_5u3M8SVqU_0bTMfLEVwHb1I6L5xpV3T0CuuPgM32fTXLiLnjj39PoMFeZTj3Crr_7lG6wBvPxNlizpfUcW_V9mZmQFmyhcnMGwXI-zYJA-_pNb7BvbjfO1fMnXaI4F1SM5cqZwwoiVCXMzGmmzRMuTA7Thp8fK4CaLgRRYqXOao_trg_TiO6DwJP-tq54wxhmIgWPQ==&p=3&sk=&fvj=0,Business Intelligence Analyst,ECR Global Ltd,"<span class=""summary"">
                            High level of data warehousing experience SQL experience - preferably Oracle certified Ability to navigate and profile data on DW tables and other sources Able...</span>",£350 - £500 a day
/rc/clk?jk=8eac139bc0819ff4&fccid=4ee3d7e2e6445ea6,DevOps Engineer,,"<span class=""summary"">
            JavaScript, Node.js, Java, .NET Git, GitHub Enterprise, TeamCity, Sonatype Nexus, Jira, Confluence as Admin Orchestration automation with Ansible/Ansible Tower...</span>",£500 - £550 a day
/rc/clk?jk=2ba66432b71faf5e&fccid=d72eb0548d91249c,SENIOR DATA ANALYST - £450 PER DAY - 3 MONTHS,Harnham,"<span class=""summary"">
            Senior Data Analyst £450 per day London 3 months A leading analytics agency is seeking a Senior Data Analyst to work with some of the biggest brands in the UK...</span>",£450 a day
/rc/clk?jk=df17f6bdb08c59d3&fccid=2012ba4aa2f8d75d,"Senior UI Developer (UI, Javascript, ES6, HTML, React, Redux)",Ampersand Consulting,"<span class=""summary"">
            <b>Python</b> or similar scripting experience If this sounds like you then please click apply! Senior UI Developer (UI, Javascript, ES6, HTML, React, Redux, Typescript...</span>",£500 - £650 a day
/rc/clk?jk=46614e694393934c&fccid=1a1be91d486c5b3a,Junior Devops Engineer - LONDON - 6 months - £300-475p/d,Lawrence Harvey,"<span class=""summary"">
            Junior Devops Engineer - LONDON - 6 months - £300-475p/d I'm looking for a Junior Devops Engineer for my London-based client. My client is offering a 6...</span>",£300 - £475 a week
/rc/clk?jk=81db822f8b520297&fccid=1001ad700725b187,Big Data Engineer,SQ Computer Personnel Limited,"<span class=""summary"">
            Developed on the JVM using Scala and possibly other JVM languages, knowledge of <b>Python</b> or R is a bonus. Big Data Engineer, Developer, Scala, Spark, Hadoop, AWS ...</span>",£500 a day
/rc/clk?jk=73f5e3126f0be4ee&fccid=97ba8c751fe889a8,"Data Engineer, Big Data Developer - Scala, Hadoop, Scala",Preferred Choice Limited,"<span class=""summary"">
            Shell scripting (Bash / <b>Python</b>). Data Engineer / Big Data Developer (Java, Scala, Spark / Hadoop) - Central London - Leading Music Company....</span>",£450 - £550 a day
/rc/clk?jk=913bce215bd8d2b9&fccid=1001ad700725b187,DevOps Engineer,SQ Computer Personnel Limited,"<span class=""summary"">
            Previous experience deploying web services in Ruby or Python; DevOps Engineer, Cloud, Puppet, Chef, Salt, Linux, <b>Python</b>, AWS , Azure, Agile, Ruby....</span>",£550 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpdzIRZ9r4GKxzzZwYMu-yxwNH5iqCIUUffe1Ft6nFIdv9ckTbCa7l29KNv84KnVe80r6felK464cG-Xv70412UP8E7BDRHnbdq6-wL4gMbQmM-5Zs2hDAbGZ4Vi691vy8en0kXXcDJTJDLzdKIzwFOCpMSWXBwzSPhj4XsxvvKkxoOvYgmi8YcV74NatuwBkuZLPEWJ64evGbE5rGjB-p47qmaaLOCBVhWh-igp5sRnrG0l3ZeiaAwQ-94iz6lW2Zz5KyP8PdhCvT__Jvv_1vnRkexU5jfZYy4S_J9yMCxWVZ2RzUyLtmzfmoJuvZtUfHF6kogGC5ZAx-f-DsvTDjn7FOhXE-EIDJUSESPcw9iJQ==&p=4&sk=&fvj=0,Full Stack Developer,Intec Select,"<span class=""summary"">
                            Experience to demonstrate the ability to pick up new technologies such as experience working commercially with other development languages such as .NET, C#, C++...</span>",£600 - £700 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0A_fhd_CRRWfjpL7HHwqJdZU9BC2W1X3EDhWaRf4nSrl5OcnHFmdtZkp3RySFY8syhHrdsmlaqXrer0YGUMelpzfIQtW_wKuIqUEBvWlxTami0ePotk2xEyUdSJ-5qmqVygn0B24ED6vK2jON-qjfCp6QL2a-r7ArmXkZFBDbI6REJ8aCcc45sDIL9zrIbWsfzzgLwQBorUi_csKkL2sgFYNZJkOUybapA72OjKdukLayjWBIk5r5SuChoEJUoViKwHKIhLo5uVeEmajHpgSqupOInS-3OxPSemohiEGNAS1jljiEyurhHhAkvuEu4csDUGUixYcalOtmMb4IouIexSvts4kifrMsR-kjXFGxg7jrJz3IzvDqHPzVJEf5iCU-TjSLFqOEzR6vZ9RpeBUlFhKveDUgRZ1-PAtADPGJSheN4nKTYr5gQhboK8Fzjx-_kMh8QQblhBpA==&p=5&sk=&fvj=0,"Golang Developer - News & Media - Go, AWS, Docker",Oliverbernard,"<span class=""summary"">
                            Golang Developer - News &amp; Media - Central London, Go, AWS, Kubernetes, Docker, Terraform, Agile An exciting News &amp; Media organised based in Central London...</span>",£400 - £500 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0AViYvujwf9OAtjn57nf3z4G9vsA6rjcRAS72OC_N7Avf7IRmhkZa1tF_4hFmfV2xpkBYjAkgiT_JJLQTu_VsgZGVYqLdPLC0OCIY13ZTdRgNMQcbH1mmriVC1jD_bNJoisVq4wGqKhWD4xyj20sViBojvxOAppjGTi5_tSp8TJt7Pk9O2XflM4FkGvbyUpOCTbD2pDqq3SfEKkxCCxSKYwLQA4nkK9dZhyUkTdf769L68rZTnzo98nYkNRK9FFQMVm7wFFLvJxzDhrTa0pH731rC93EVOwTW5_DaLu7wuQvZrrdFUUkWEE4wg7FXrbD5QZ8v6Ikh-tkCuNM3MPhss8foBLVC6vr75sp1o2iUwFnPUJoz1c-rlecrUtIjPbnLBw4Y4vUM6a7k9RjZKNv7unG8uAECEl3NpsFr5vLT1kWA==&p=1&sk=&fvj=0,Business Intelligence Analyst,ECR Global Ltd,"<span class=""summary"">
                            High level of data warehousing experience SQL experience - preferably Oracle certified Ability to navigate and profile data on DW tables and other sources Able...</span>",£350 - £500 a day
/pagead/clk?mo=r&ad=-6NYlbfkN0BVmwdv7Ss8LqHPSiDEG55RtwwoFJ2eHEYXTHUUZxRpX0VHg6cE5vflS1_8PFYuIdsX66QWBLR4o4IRdW_R7jr4S6R3VNGn915Mjh5OX_poBrSw7ryIRWDapS6Xb4x7QuDhJPCD8QZa4eNrUW9I9zRHRXqnK_Gir7Ho4I3zWI_ZM9SfMjP_ZhvJMvTVh40vyohQXwjzM5yZ_Fxco8raDAuGLka4FOAGSjRD1ZkGcD4frVDdP2cqB8WohHC4yAShjMHdAXLNP4rAp6zHllZPn7aIGDLfVisDxOMKDXc8gQ1Homftpr8wjI3NA5vA1-ZXtupmC6FJjfMucHJ066fjX-GEAykAmxsmOhEttJsw_GubFrb3O4zKWaEXebb6YOrezVJVKlaoHNTzTKqt-GmSLuJr4XFiTNFoLQXgR9zUO89XQlSYksI_mWIob50NbtEURWjvTdnMFiw5aCRdoLdZm659xXr8gcHzhbUlRV5Y_ABtcezPyz6cHcDcBZBbnYJ9wHmf7sNondoIGNmFBKxPzMx6Kvv5vv7TRthq9foILKs2KFRaIzmBciPhrPswfrGzP8_81Xgi98paKBomeIzKEfhnIFaleMyiY92C1-FV7-LacruwbiGX6gJg5VsDn8ZC0g6L2IG3CM8_OAIuPTOBw_KMuUXe-NZFds_u8Ck2gpwGSDuSBs2nNFrJ0V176CRcT8MxxR0ftqj7i8fOx-d8PjM5NHTxZ0QhbA21FvERRe7CwBfme0LnaShQ8UhywSS-FhPvGkqyjZ48q6fb5aRQqFNYNf7LYXiu88dF_zuLgTAdQe4plh2LA5oM408LgaDO4TWKsDV-vQUnKHM6QXbcT9K3FUMyXCeHQowqjkopdxLM68XcgBbyS9AS_MIMYSrCa-WEAne0YJqMSc1MNPtT3fpB&p=2&sk=&fvj=0,Senior Test Analyst - AWS,Match Performance Solutions Ltd,"<span class=""summary"">
                            Ability to write/perform tests for java including X, Groovy and <b>Python</b> Code. Senior Test Analyst - AWS....</span>",£400 - £500 a day
